system:index,LST_Day,LST_Night,especie,fecha,satelite,.geo
2_2022_02_10,33.70289440203566,10.353912213740491,estepa,2022-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_02_18,31.027913486005115,9.09502544529265,estepa,2022-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_02_26,23.589783715012754,7.256921119592899,estepa,2022-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_03_06,23.699370229007663,6.21961195928756,estepa,2022-03-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_03_14,25.076017811704855,7.409898218829553,estepa,2022-03-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_03_22,19.759217557251933,4.306972010178144,estepa,2022-03-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_03_30,16.303575063613263,1.0998664122137654,estepa,2022-03-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_04_07,15.829605597964408,2.8557061068702625,estepa,2022-04-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_04_15,17.792945292620896,3.6553180661577955,estepa,2022-04-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_04_23,6.733147330389435,-1.4226272264630748,estepa,2022-04-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_05_01,9.145167443832163,2.0493511450382016,estepa,2022-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_05_09,7.64311068702293,-0.17769083969462737,estepa,2022-05-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_05_17,6.052360050890621,-1.2807893061743831,estepa,2022-05-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_05_25,-0.12798346055976745,-6.278802008608294,estepa,2022-05-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_06_02,2.603663682864476,-4.828231552162823,estepa,2022-06-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_06_10,2.7702544529262396,-2.055534351145007,estepa,2022-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_06_18,-1.2225699745546708,-5.24572519083967,estepa,2022-06-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_06_26,-1.2516348600508618,-4.724402035623379,estepa,2022-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_07_04,-2.7116603053434862,-7.133282442748066,estepa,2022-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_07_12,-4.029949109414731,-7.415368956742969,estepa,2022-07-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_07_20,-0.23169873921695566,-1.5707709090908815,estepa,2022-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_07_28,0.6347391857506696,-3.3135941475826787,estepa,2022-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_08_05,-1.8908806096528108,-3.874045801526688,estepa,2022-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_08_13,3.5002417302799254,-4.141698473282409,estepa,2022-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_08_21,5.036946564885527,-1.713428753180631,estepa,2022-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_08_29,10.07295165394405,-2.067334605597931,estepa,2022-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_09_06,12.00709287531809,-1.385229007633559,estepa,2022-09-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_09_14,9.147495559502696,-3.465736106597303,estepa,2022-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_09_22,17.28193384223921,-1.1009796437658756,estepa,2022-09-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_09_30,19.961106870229035,1.6493384223918859,estepa,2022-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_10_08,14.656723918575098,-0.1735050890584954,estepa,2022-10-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_10_16,,,estepa,2022-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_10_24,21.35034351145041,0.7148791348600824,estepa,2022-10-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_11_01,31.988155216285012,7.253390585241765,estepa,2022-11-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_11_09,27.17641857506364,5.837843511450412,estepa,2022-11-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_11_17,31.056895674300286,6.67727099236644,estepa,2022-11-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_11_25,33.74111959287534,9.446768447837174,estepa,2022-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_12_03,28.75724554707381,8.044611959287566,estepa,2022-12-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_12_11,31.66220101781173,8.661730279898249,estepa,2022-12-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_12_19,32.97660941475831,8.699860050890617,estepa,2022-12-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_12_27,33.81891221374048,8.784961832061093,estepa,2022-12-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_01_01,36.07374681933845,11.186418575063641,estepa,2023-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_01_09,33.13951017811707,9.433562340966947,estepa,2023-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_01_17,34.66487277353692,11.407964376590362,estepa,2023-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_01_25,32.87630407124685,10.663905852417333,estepa,2023-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_02_02,35.68653307888042,14.533040712468226,estepa,2023-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_02_10,26.566952926208682,8.684561068702312,estepa,2023-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_02_18,29.46632951653946,9.561075063613256,estepa,2023-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_02_26,28.810814249363897,9.840903307888071,estepa,2023-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_03_06,23.839306615776113,11.065445292620899,estepa,2023-03-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_03_14,25.146647582697224,7.256812977099268,estepa,2023-03-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_03_22,24.196157760814263,7.902302798982214,estepa,2023-03-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_03_30,18.04481552162853,3.351723918575091,estepa,2023-03-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_04_07,15.646558524173061,4.011653944020389,estepa,2023-04-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_04_15,14.966526717557285,3.0078244274809425,estepa,2023-04-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_04_23,14.065928753180694,3.6347900763359076,estepa,2023-04-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_05_01,9.111017811704864,1.17828244274812,estepa,2023-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_05_09,10.86772264631046,1.675400763358805,estepa,2023-05-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_05_17,6.511005089058553,-1.0516094147582427,estepa,2023-05-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_05_25,4.260364450127911,0.22457167832170313,estepa,2023-05-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_06_02,2.635629770992399,1.010610687022926,estepa,2023-06-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_06_10,-0.9070928753180378,-6.016062340966893,estepa,2023-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_06_18,1.4815299175922902,-4.2536068702289835,estepa,2023-06-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_06_26,2.896743002544559,-0.06818066157758222,estepa,2023-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_07_04,1.2141793893130004,-3.1683396946564635,estepa,2023-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_07_12,-1.9317366412213521,-5.276405852417278,estepa,2023-07-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_07_20,2.4383299250170714,-3.5812277353689277,estepa,2023-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_07_28,4.037843511450416,-1.221844783714985,estepa,2023-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_08_05,3.58641943734019,-3.784936386768422,estepa,2023-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_08_13,4.028165680473404,-0.4365648854961488,estepa,2023-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_08_21,1.6086577608142807,-5.074255725190814,estepa,2023-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_08_29,5.715795165394431,-2.7270408825437755,estepa,2023-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_09_06,4.415349521707158,-3.445831202046004,estepa,2023-09-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_09_14,7.478117048346087,-2.659166666666643,estepa,2023-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_09_22,13.843715012722678,-0.4023155216284694,estepa,2023-09-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_09_30,16.694618320610726,0.4556806615776363,estepa,2023-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_10_08,19.121870229007655,0.9545865139949361,estepa,2023-10-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_10_16,25.490165394402062,3.8957188295165706,estepa,2023-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_10_24,25.734268447837177,4.1384796437659395,estepa,2023-10-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_11_01,19.340578880407154,2.7132760814249663,estepa,2023-11-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_11_09,20.558352417302828,2.2580470737913765,estepa,2023-11-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_11_17,21.861800254452955,4.056361323155247,estepa,2023-11-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_11_25,27.609153944020388,6.950922391857531,estepa,2023-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_12_03,29.073034351145054,6.9465012722646575,estepa,2023-12-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_12_11,27.922423664122164,6.803206106870253,estepa,2023-12-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_12_19,31.482302798982207,9.984255725190865,estepa,2023-12-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2023_12_27,32.963422391857534,12.612614503816825,estepa,2023-12-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_01_01,31.313142493638704,10.752468193384251,estepa,2024-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_01_09,29.98869592875321,9.088784987277382,estepa,2024-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_01_17,33.46370229007636,13.131253180661608,estepa,2024-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_01_25,32.390559796437685,13.716851145038198,estepa,2024-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_02_02,29.57705470737916,12.582837150127256,estepa,2024-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_02_10,29.59409669211199,12.473148854961869,estepa,2024-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_02_18,27.227302798982212,12.375044529262105,estepa,2024-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_02_26,26.126005089058552,9.012589058524199,estepa,2024-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_03_05,22.067811704834643,8.727996183206132,estepa,2024-03-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_03_13,18.315445292620893,4.523256997455503,estepa,2024-03-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_03_21,18.516857506361347,6.627340966921153,estepa,2024-03-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_03_29,15.059516539440228,4.39554707379138,estepa,2024-03-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_04_06,12.02097964376593,4.716164122137428,estepa,2024-04-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_04_14,13.483778625954233,4.272423664122165,estepa,2024-04-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_04_22,6.5239631043257305,0.06685750636134818,estepa,2024-04-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_04_30,3.5754245283019244,-3.20405095541398,estepa,2024-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_05_08,2.6367708842208386,-3.734929311969809,estepa,2024-05-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_05_16,2.2746430135786535,-3.042913449817124,estepa,2024-05-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_05_24,4.665603305785156,-0.3187086513994626,estepa,2024-05-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_06_01,1.9828471937730712,-2.475568345323724,estepa,2024-06-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_06_09,4.216286422814656,0.10289244186048276,estepa,2024-06-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_06_17,-4.7187150127226145,-4.85830152671753,estepa,2024-06-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_06_25,-1.5390324675324432,-4.611361323155188,estepa,2024-06-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_07_03,-1.6497773536895362,-5.358365139949082,estepa,2024-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_07_11,0.7738422391857794,-3.5938613231551892,estepa,2024-07-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_07_19,1.7731615776081748,-2.4027544529261835,estepa,2024-07-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_07_27,0.03280534351147612,-6.365241730279869,estepa,2024-07-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_08_04,2.3601216953420407,-2.6581424936386604,estepa,2024-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_08_12,3.420801526717584,-3.245718829516515,estepa,2024-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_08_20,4.59689567430028,-3.538778625954162,estepa,2024-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_08_28,7.879974554707404,-0.6222519083969151,estepa,2024-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_09_05,8.420483460559824,0.16882951653946515,estepa,2024-09-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_09_13,11.596189567430052,-0.21749999999997255,estepa,2024-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_09_21,6.7291475826972285,-3.247538167938901,estepa,2024-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_09_29,14.124503816793917,-0.8798282442747806,estepa,2024-09-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_10_07,19.7271628498728,3.9231106870229335,estepa,2024-10-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_10_15,23.110400763358797,3.717309160305371,estepa,2024-10-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_10_23,25.28865776081428,5.624344783715044,estepa,2024-10-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_10_31,22.109204834605627,3.5916730279898506,estepa,2024-10-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_11_08,21.980305343511485,4.447003816793921,estepa,2024-11-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_11_16,26.021673027989845,5.22575063613235,estepa,2024-11-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_11_24,24.42681297709927,4.805731552162881,estepa,2024-11-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_12_02,27.79396946564889,4.212328244274842,estepa,2024-12-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_12_10,30.499777353689595,9.454713740458043,estepa,2024-12-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_12_18,28.83032442748095,9.630623409669237,estepa,2024-12-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024_12_26,32.70891221374049,13.859732824427507,estepa,2024-12-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
